,datetime,power,market_id,unit_id,simulation
883,2019-01-02 03:00:00,0,EOM,Unit 40,example_01d_base
884,2019-01-02 04:00:00,0,EOM,Unit 40,example_01d_base
885,2019-01-02 05:00:00,0,EOM,Unit 40,example_01d_base
886,2019-01-02 06:00:00,0,EOM,Unit 40,example_01d_base
887,2019-01-02 07:00:00,0,EOM,Unit 40,example_01d_base
888,2019-01-02 08:00:00,0,EOM,Unit 40,example_01d_base
889,2019-01-02 09:00:00,0,EOM,Unit 40,example_01d_base
890,2019-01-02 10:00:00,0,EOM,Unit 40,example_01d_base
891,2019-01-02 11:00:00,0,EOM,Unit 40,example_01d_base
892,2019-01-02 12:00:00,0,EOM,Unit 40,example_01d_base
893,2019-01-02 13:00:00,0,EOM,Unit 40,example_01d_base
894,2019-01-02 14:00:00,0,EOM,Unit 40,example_01d_base
895,2019-01-02 15:00:00,0,EOM,Unit 40,example_01d_base
896,2019-01-02 16:00:00,0,EOM,Unit 40,example_01d_base
897,2019-01-02 17:00:00,0,EOM,Unit 40,example_01d_base
898,2019-01-02 18:00:00,0,EOM,Unit 40,example_01d_base
899,2019-01-02 19:00:00,0,EOM,Unit 40,example_01d_base
900,2019-01-02 00:00:00,-1000,redispatch,Unit 30,example_01d_base
901,2019-01-02 01:00:00,-1000,redispatch,Unit 30,example_01d_base
902,2019-01-02 02:00:00,-1000,redispatch,Unit 30,example_01d_base
903,2019-01-02 03:00:00,-1000,redispatch,Unit 30,example_01d_base
904,2019-01-02 04:00:00,-1000,redispatch,Unit 30,example_01d_base
905,2019-01-02 05:00:00,-920,redispatch,Unit 30,example_01d_base
906,2019-01-02 06:00:00,-640,redispatch,Unit 30,example_01d_base
907,2019-01-02 07:00:00,-360,redispatch,Unit 30,example_01d_base
908,2019-01-02 08:00:00,-80,redispatch,Unit 30,example_01d_base
909,2019-01-02 09:00:00,0,redispatch,Unit 30,example_01d_base
910,2019-01-02 10:00:00,0,redispatch,Unit 30,example_01d_base
911,2019-01-02 11:00:00,0,redispatch,Unit 30,example_01d_base
912,2019-01-02 12:00:00,0,redispatch,Unit 30,example_01d_base
913,2019-01-02 13:00:00,0,redispatch,Unit 30,example_01d_base
914,2019-01-02 14:00:00,0,redispatch,Unit 30,example_01d_base
915,2019-01-02 15:00:00,0,redispatch,Unit 30,example_01d_base
916,2019-01-02 16:00:00,0,redispatch,Unit 30,example_01d_base
917,2019-01-02 17:00:00,0,redispatch,Unit 30,example_01d_base
918,2019-01-02 18:00:00,0,redispatch,Unit 30,example_01d_base
919,2019-01-02 19:00:00,0,redispatch,Unit 30,example_01d_base
920,2019-01-02 00:00:00,-1000,redispatch,Unit 31,example_01d_base
921,2019-01-02 01:00:00,-1000,redispatch,Unit 31,example_01d_base
922,2019-01-02 02:00:00,-1000,redispatch,Unit 31,example_01d_base
923,2019-01-02 03:00:00,-1000,redispatch,Unit 31,example_01d_base
924,2019-01-02 04:00:00,-1000,redispatch,Unit 31,example_01d_base
925,2019-01-02 05:00:00,-1000,redispatch,Unit 31,example_01d_base
926,2019-01-02 06:00:00,-1000,redispatch,Unit 31,example_01d_base
927,2019-01-02 07:00:00,-1000,redispatch,Unit 31,example_01d_base
928,2019-01-02 08:00:00,-1000,redispatch,Unit 31,example_01d_base
929,2019-01-02 09:00:00,-800,redispatch,Unit 31,example_01d_base
930,2019-01-02 10:00:00,-520,redispatch,Unit 31,example_01d_base
931,2019-01-02 11:00:00,-240,redispatch,Unit 31,example_01d_base
932,2019-01-02 12:00:00,0,redispatch,Unit 31,example_01d_base
933,2019-01-02 13:00:00,0,redispatch,Unit 31,example_01d_base
934,2019-01-02 14:00:00,0,redispatch,Unit 31,example_01d_base
935,2019-01-02 15:00:00,0,redispatch,Unit 31,example_01d_base
936,2019-01-02 16:00:00,0,redispatch,Unit 31,example_01d_base
937,2019-01-02 17:00:00,0,redispatch,Unit 31,example_01d_base
938,2019-01-02 18:00:00,0,redispatch,Unit 31,example_01d_base
939,2019-01-02 19:00:00,0,redispatch,Unit 31,example_01d_base
940,2019-01-02 00:00:00,-1000,redispatch,Unit 32,example_01d_base
941,2019-01-02 01:00:00,-1000,redispatch,Unit 32,example_01d_base
942,2019-01-02 02:00:00,-1000,redispatch,Unit 32,example_01d_base
943,2019-01-02 03:00:00,-1000,redispatch,Unit 32,example_01d_base
944,2019-01-02 04:00:00,-1000,redispatch,Unit 32,example_01d_base
945,2019-01-02 05:00:00,-1000,redispatch,Unit 32,example_01d_base
946,2019-01-02 06:00:00,-1000,redispatch,Unit 32,example_01d_base
947,2019-01-02 07:00:00,-1000,redispatch,Unit 32,example_01d_base
948,2019-01-02 08:00:00,-1000,redispatch,Unit 32,example_01d_base
949,2019-01-02 09:00:00,-1000,redispatch,Unit 32,example_01d_base
950,2019-01-02 10:00:00,-1000,redispatch,Unit 32,example_01d_base
951,2019-01-02 11:00:00,-1000,redispatch,Unit 32,example_01d_base
952,2019-01-02 12:00:00,-960,redispatch,Unit 32,example_01d_base
953,2019-01-02 13:00:00,-680,redispatch,Unit 32,example_01d_base
954,2019-01-02 14:00:00,-400,redispatch,Unit 32,example_01d_base
955,2019-01-02 15:00:00,-120,redispatch,Unit 32,example_01d_base
956,2019-01-02 16:00:00,0,redispatch,Unit 32,example_01d_base
957,2019-01-02 17:00:00,0,redispatch,Unit 32,example_01d_base
958,2019-01-02 18:00:00,0,redispatch,Unit 32,example_01d_base
959,2019-01-02 19:00:00,2.2737e-13,redispatch,Unit 32,example_01d_base
960,2019-01-02 00:00:00,-1000,redispatch,Unit 33,example_01d_base
961,2019-01-02 01:00:00,-1000,redispatch,Unit 33,example_01d_base
962,2019-01-02 02:00:00,-1000,redispatch,Unit 33,example_01d_base
963,2019-01-02 03:00:00,-1000,redispatch,Unit 33,example_01d_base
964,2019-01-02 04:00:00,-1000,redispatch,Unit 33,example_01d_base
965,2019-01-02 05:00:00,-1000,redispatch,Unit 33,example_01d_base
966,2019-01-02 06:00:00,-1000,redispatch,Unit 33,example_01d_base
967,2019-01-02 07:00:00,-1000,redispatch,Unit 33,example_01d_base
968,2019-01-02 08:00:00,-1000,redispatch,Unit 33,example_01d_base
969,2019-01-02 09:00:00,-1000,redispatch,Unit 33,example_01d_base
970,2019-01-02 10:00:00,-1000,redispatch,Unit 33,example_01d_base
971,2019-01-02 11:00:00,-960,redispatch,Unit 33,example_01d_base
972,2019-01-02 12:00:00,-840,redispatch,Unit 33,example_01d_base
973,2019-01-02 13:00:00,-720,redispatch,Unit 33,example_01d_base
974,2019-01-02 14:00:00,-600,redispatch,Unit 33,example_01d_base
975,2019-01-02 15:00:00,-480,redispatch,Unit 33,example_01d_base
976,2019-01-02 16:00:00,-200,redispatch,Unit 33,example_01d_base
977,2019-01-02 17:00:00,-2.2737e-13,redispatch,Unit 33,example_01d_base
978,2019-01-02 18:00:00,0,redispatch,Unit 33,example_01d_base
979,2019-01-02 19:00:00,0,redispatch,Unit 33,example_01d_base
980,2019-01-02 00:00:00,-1000,redispatch,Unit 34,example_01d_base
981,2019-01-02 01:00:00,-1000,redispatch,Unit 34,example_01d_base
982,2019-01-02 02:00:00,-1000,redispatch,Unit 34,example_01d_base
983,2019-01-02 03:00:00,-920,redispatch,Unit 34,example_01d_base
984,2019-01-02 04:00:00,-800,redispatch,Unit 34,example_01d_base
985,2019-01-02 05:00:00,-680,redispatch,Unit 34,example_01d_base
986,2019-01-02 06:00:00,-560,redispatch,Unit 34,example_01d_base
987,2019-01-02 07:00:00,-440,redispatch,Unit 34,example_01d_base
988,2019-01-02 08:00:00,-320,redispatch,Unit 34,example_01d_base
989,2019-01-02 09:00:00,-200,redispatch,Unit 34,example_01d_base
990,2019-01-02 10:00:00,-80,redispatch,Unit 34,example_01d_base
991,2019-01-02 11:00:00,0,redispatch,Unit 34,example_01d_base
992,2019-01-02 12:00:00,0,redispatch,Unit 34,example_01d_base
993,2019-01-02 13:00:00,0,redispatch,Unit 34,example_01d_base
994,2019-01-02 14:00:00,0,redispatch,Unit 34,example_01d_base
995,2019-01-02 15:00:00,0,redispatch,Unit 34,example_01d_base
996,2019-01-02 16:00:00,0,redispatch,Unit 34,example_01d_base
997,2019-01-02 17:00:00,0,redispatch,Unit 34,example_01d_base
998,2019-01-02 18:00:00,0,redispatch,Unit 34,example_01d_base
999,2019-01-02 19:00:00,0,redispatch,Unit 34,example_01d_base
1000,2019-01-02 00:00:00,-280,redispatch,Unit 35,example_01d_base
1001,2019-01-02 01:00:00,-160,redispatch,Unit 35,example_01d_base
1002,2019-01-02 02:00:00,-40,redispatch,Unit 35,example_01d_base
1003,2019-01-02 03:00:00,0,redispatch,Unit 35,example_01d_base
1004,2019-01-02 04:00:00,0,redispatch,Unit 35,example_01d_base
1005,2019-01-02 05:00:00,0,redispatch,Unit 35,example_01d_base
1006,2019-01-02 06:00:00,0,redispatch,Unit 35,example_01d_base
1007,2019-01-02 07:00:00,0,redispatch,Unit 35,example_01d_base
1008,2019-01-02 08:00:00,0,redispatch,Unit 35,example_01d_base
1009,2019-01-02 09:00:00,0,redispatch,Unit 35,example_01d_base
1010,2019-01-02 10:00:00,0,redispatch,Unit 35,example_01d_base
1011,2019-01-02 11:00:00,0,redispatch,Unit 35,example_01d_base
1012,2019-01-02 12:00:00,0,redispatch,Unit 35,example_01d_base
1013,2019-01-02 13:00:00,0,redispatch,Unit 35,example_01d_base
1014,2019-01-02 14:00:00,0,redispatch,Unit 35,example_01d_base
1015,2019-01-02 15:00:00,0,redispatch,Unit 35,example_01d_base
1016,2019-01-02 16:00:00,0,redispatch,Unit 35,example_01d_base
1017,2019-01-02 17:00:00,0,redispatch,Unit 35,example_01d_base
1018,2019-01-02 18:00:00,0,redispatch,Unit 35,example_01d_base
1019,2019-01-02 19:00:00,0,redispatch,Unit 35,example_01d_base
1020,2019-01-02 00:00:00,0,redispatch,Unit 26,example_01d_base
1021,2019-01-02 01:00:00,0,redispatch,Unit 26,example_01d_base
1022,2019-01-02 02:00:00,0,redispatch,Unit 26,example_01d_base
1023,2019-01-02 03:00:00,0,redispatch,Unit 26,example_01d_base
1024,2019-01-02 04:00:00,0,redispatch,Unit 26,example_01d_base
1025,2019-01-02 05:00:00,0,redispatch,Unit 26,example_01d_base
1026,2019-01-02 06:00:00,0,redispatch,Unit 26,example_01d_base
1027,2019-01-02 07:00:00,0,redispatch,Unit 26,example_01d_base
1028,2019-01-02 08:00:00,0,redispatch,Unit 26,example_01d_base
1029,2019-01-02 09:00:00,0,redispatch,Unit 26,example_01d_base
1030,2019-01-02 10:00:00,0,redispatch,Unit 26,example_01d_base
1031,2019-01-02 11:00:00,0,redispatch,Unit 26,example_01d_base
1032,2019-01-02 12:00:00,0,redispatch,Unit 26,example_01d_base
1033,2019-01-02 13:00:00,0,redispatch,Unit 26,example_01d_base
1034,2019-01-02 14:00:00,0,redispatch,Unit 26,example_01d_base
1035,2019-01-02 15:00:00,0,redispatch,Unit 26,example_01d_base
1036,2019-01-02 16:00:00,0,redispatch,Unit 26,example_01d_base
1037,2019-01-02 17:00:00,0,redispatch,Unit 26,example_01d_base
1038,2019-01-02 18:00:00,0,redispatch,Unit 26,example_01d_base
1039,2019-01-02 19:00:00,0,redispatch,Unit 26,example_01d_base
1040,2019-01-02 00:00:00,0,redispatch,Unit 27,example_01d_base
1041,2019-01-02 01:00:00,0,redispatch,Unit 27,example_01d_base
1042,2019-01-02 02:00:00,0,redispatch,Unit 27,example_01d_base
1043,2019-01-02 03:00:00,0,redispatch,Unit 27,example_01d_base
1044,2019-01-02 04:00:00,0,redispatch,Unit 27,example_01d_base
1045,2019-01-02 05:00:00,0,redispatch,Unit 27,example_01d_base
1046,2019-01-02 06:00:00,0,redispatch,Unit 27,example_01d_base
1047,2019-01-02 07:00:00,0,redispatch,Unit 27,example_01d_base
1048,2019-01-02 08:00:00,0,redispatch,Unit 27,example_01d_base
1049,2019-01-02 09:00:00,0,redispatch,Unit 27,example_01d_base
1050,2019-01-02 10:00:00,0,redispatch,Unit 27,example_01d_base
1051,2019-01-02 11:00:00,0,redispatch,Unit 27,example_01d_base
1052,2019-01-02 12:00:00,0,redispatch,Unit 27,example_01d_base
1053,2019-01-02 13:00:00,0,redispatch,Unit 27,example_01d_base
1054,2019-01-02 14:00:00,0,redispatch,Unit 27,example_01d_base
1055,2019-01-02 15:00:00,0,redispatch,Unit 27,example_01d_base
1056,2019-01-02 16:00:00,0,redispatch,Unit 27,example_01d_base
1057,2019-01-02 17:00:00,0,redispatch,Unit 27,example_01d_base
1058,2019-01-02 18:00:00,0,redispatch,Unit 27,example_01d_base
1059,2019-01-02 19:00:00,0,redispatch,Unit 27,example_01d_base
1060,2019-01-02 00:00:00,0,redispatch,Unit 28,example_01d_base
1061,2019-01-02 01:00:00,0,redispatch,Unit 28,example_01d_base
1062,2019-01-02 02:00:00,0,redispatch,Unit 28,example_01d_base
1063,2019-01-02 03:00:00,0,redispatch,Unit 28,example_01d_base
1064,2019-01-02 04:00:00,0,redispatch,Unit 28,example_01d_base
1065,2019-01-02 05:00:00,0,redispatch,Unit 28,example_01d_base
1066,2019-01-02 06:00:00,0,redispatch,Unit 28,example_01d_base
1067,2019-01-02 07:00:00,0,redispatch,Unit 28,example_01d_base
1068,2019-01-02 08:00:00,0,redispatch,Unit 28,example_01d_base
1069,2019-01-02 09:00:00,0,redispatch,Unit 28,example_01d_base
1070,2019-01-02 10:00:00,0,redispatch,Unit 28,example_01d_base
1071,2019-01-02 11:00:00,0,redispatch,Unit 28,example_01d_base
1072,2019-01-02 12:00:00,0,redispatch,Unit 28,example_01d_base
1073,2019-01-02 13:00:00,0,redispatch,Unit 28,example_01d_base
1074,2019-01-02 14:00:00,0,redispatch,Unit 28,example_01d_base
1075,2019-01-02 15:00:00,0,redispatch,Unit 28,example_01d_base
1076,2019-01-02 16:00:00,0,redispatch,Unit 28,example_01d_base
1077,2019-01-02 17:00:00,0,redispatch,Unit 28,example_01d_base
1078,2019-01-02 18:00:00,0,redispatch,Unit 28,example_01d_base
1079,2019-01-02 19:00:00,0,redispatch,Unit 28,example_01d_base
1080,2019-01-02 00:00:00,0,redispatch,Unit 29,example_01d_base
1081,2019-01-02 01:00:00,-20,redispatch,Unit 29,example_01d_base
1082,2019-01-02 02:00:00,-760,redispatch,Unit 29,example_01d_base
1083,2019-01-02 03:00:00,-480,redispatch,Unit 29,example_01d_base
1084,2019-01-02 04:00:00,-200,redispatch,Unit 29,example_01d_base
1085,2019-01-02 05:00:00,0,redispatch,Unit 29,example_01d_base
1086,2019-01-02 06:00:00,0,redispatch,Unit 29,example_01d_base
1087,2019-01-02 07:00:00,0,redispatch,Unit 29,example_01d_base
1088,2019-01-02 08:00:00,0,redispatch,Unit 29,example_01d_base
1089,2019-01-02 09:00:00,0,redispatch,Unit 29,example_01d_base
1090,2019-01-02 10:00:00,0,redispatch,Unit 29,example_01d_base
1091,2019-01-02 11:00:00,0,redispatch,Unit 29,example_01d_base
1092,2019-01-02 12:00:00,0,redispatch,Unit 29,example_01d_base
1093,2019-01-02 13:00:00,0,redispatch,Unit 29,example_01d_base
1094,2019-01-02 14:00:00,0,redispatch,Unit 29,example_01d_base
1095,2019-01-02 15:00:00,0,redispatch,Unit 29,example_01d_base
1096,2019-01-02 16:00:00,0,redispatch,Unit 29,example_01d_base
1097,2019-01-02 17:00:00,0,redispatch,Unit 29,example_01d_base
1098,2019-01-02 18:00:00,0,redispatch,Unit 29,example_01d_base
1099,2019-01-02 19:00:00,0,redispatch,Unit 29,example_01d_base
1100,2019-01-02 00:00:00,0,redispatch,Unit 36,example_01d_base
1101,2019-01-02 01:00:00,0,redispatch,Unit 36,example_01d_base
1102,2019-01-02 02:00:00,0,redispatch,Unit 36,example_01d_base
1103,2019-01-02 03:00:00,0,redispatch,Unit 36,example_01d_base
1104,2019-01-02 04:00:00,0,redispatch,Unit 36,example_01d_base
1105,2019-01-02 05:00:00,0,redispatch,Unit 36,example_01d_base
1106,2019-01-02 06:00:00,0,redispatch,Unit 36,example_01d_base
1107,2019-01-02 07:00:00,0,redispatch,Unit 36,example_01d_base
1108,2019-01-02 08:00:00,0,redispatch,Unit 36,example_01d_base
1109,2019-01-02 09:00:00,0,redispatch,Unit 36,example_01d_base
1110,2019-01-02 10:00:00,0,redispatch,Unit 36,example_01d_base
1111,2019-01-02 11:00:00,0,redispatch,Unit 36,example_01d_base
1112,2019-01-02 12:00:00,0,redispatch,Unit 36,example_01d_base
1113,2019-01-02 13:00:00,0,redispatch,Unit 36,example_01d_base
1114,2019-01-02 14:00:00,0,redispatch,Unit 36,example_01d_base
1115,2019-01-02 15:00:00,0,redispatch,Unit 36,example_01d_base
1116,2019-01-02 16:00:00,0,redispatch,Unit 36,example_01d_base
1117,2019-01-02 17:00:00,0,redispatch,Unit 36,example_01d_base
1118,2019-01-02 18:00:00,0,redispatch,Unit 36,example_01d_base
1119,2019-01-02 19:00:00,0,redispatch,Unit 36,example_01d_base
1120,2019-01-02 00:00:00,0,redispatch,Unit 37,example_01d_base
1121,2019-01-02 01:00:00,0,redispatch,Unit 37,example_01d_base
1122,2019-01-02 02:00:00,0,redispatch,Unit 37,example_01d_base
1123,2019-01-02 03:00:00,0,redispatch,Unit 37,example_01d_base
1124,2019-01-02 04:00:00,0,redispatch,Unit 37,example_01d_base
1125,2019-01-02 05:00:00,0,redispatch,Unit 37,example_01d_base
1126,2019-01-02 06:00:00,0,redispatch,Unit 37,example_01d_base
1127,2019-01-02 07:00:00,0,redispatch,Unit 37,example_01d_base
1128,2019-01-02 08:00:00,0,redispatch,Unit 37,example_01d_base
1129,2019-01-02 09:00:00,0,redispatch,Unit 37,example_01d_base
1130,2019-01-02 10:00:00,0,redispatch,Unit 37,example_01d_base
1131,2019-01-02 11:00:00,0,redispatch,Unit 37,example_01d_base
1132,2019-01-02 12:00:00,0,redispatch,Unit 37,example_01d_base
1133,2019-01-02 13:00:00,0,redispatch,Unit 37,example_01d_base
1134,2019-01-02 14:00:00,0,redispatch,Unit 37,example_01d_base
1135,2019-01-02 15:00:00,0,redispatch,Unit 37,example_01d_base
1136,2019-01-02 16:00:00,0,redispatch,Unit 37,example_01d_base
1137,2019-01-02 17:00:00,0,redispatch,Unit 37,example_01d_base
1138,2019-01-02 18:00:00,0,redispatch,Unit 37,example_01d_base
1139,2019-01-02 19:00:00,0,redispatch,Unit 37,example_01d_base
1140,2019-01-02 00:00:00,0,redispatch,Unit 38,example_01d_base
1141,2019-01-02 01:00:00,0,redispatch,Unit 38,example_01d_base
1142,2019-01-02 02:00:00,0,redispatch,Unit 38,example_01d_base
1143,2019-01-02 03:00:00,0,redispatch,Unit 38,example_01d_base
1144,2019-01-02 04:00:00,0,redispatch,Unit 38,example_01d_base
1145,2019-01-02 05:00:00,0,redispatch,Unit 38,example_01d_base
1146,2019-01-02 06:00:00,0,redispatch,Unit 38,example_01d_base
1147,2019-01-02 07:00:00,0,redispatch,Unit 38,example_01d_base
1148,2019-01-02 08:00:00,0,redispatch,Unit 38,example_01d_base
1149,2019-01-02 09:00:00,0,redispatch,Unit 38,example_01d_base
1150,2019-01-02 10:00:00,0,redispatch,Unit 38,example_01d_base
1151,2019-01-02 11:00:00,0,redispatch,Unit 38,example_01d_base
1152,2019-01-02 12:00:00,0,redispatch,Unit 38,example_01d_base
1153,2019-01-02 13:00:00,0,redispatch,Unit 38,example_01d_base
1154,2019-01-02 14:00:00,0,redispatch,Unit 38,example_01d_base
1155,2019-01-02 15:00:00,0,redispatch,Unit 38,example_01d_base
1156,2019-01-02 16:00:00,0,redispatch,Unit 38,example_01d_base
1157,2019-01-02 17:00:00,0,redispatch,Unit 38,example_01d_base
1158,2019-01-02 18:00:00,0,redispatch,Unit 38,example_01d_base
1159,2019-01-02 19:00:00,0,redispatch,Unit 38,example_01d_base
1160,2019-01-02 00:00:00,0,redispatch,Unit 39,example_01d_base
1161,2019-01-02 01:00:00,0,redispatch,Unit 39,example_01d_base
1162,2019-01-02 02:00:00,0,redispatch,Unit 39,example_01d_base
1163,2019-01-02 03:00:00,0,redispatch,Unit 39,example_01d_base
1164,2019-01-02 04:00:00,0,redispatch,Unit 39,example_01d_base
1165,2019-01-02 05:00:00,0,redispatch,Unit 39,example_01d_base
1166,2019-01-02 06:00:00,0,redispatch,Unit 39,example_01d_base
1167,2019-01-02 07:00:00,0,redispatch,Unit 39,example_01d_base
1168,2019-01-02 08:00:00,0,redispatch,Unit 39,example_01d_base
1169,2019-01-02 09:00:00,0,redispatch,Unit 39,example_01d_base
1170,2019-01-02 10:00:00,0,redispatch,Unit 39,example_01d_base
1171,2019-01-02 11:00:00,0,redispatch,Unit 39,example_01d_base
1172,2019-01-02 12:00:00,0,redispatch,Unit 39,example_01d_base
1173,2019-01-02 13:00:00,0,redispatch,Unit 39,example_01d_base
1174,2019-01-02 14:00:00,0,redispatch,Unit 39,example_01d_base
1175,2019-01-02 15:00:00,0,redispatch,Unit 39,example_01d_base
1176,2019-01-02 16:00:00,0,redispatch,Unit 39,example_01d_base
1177,2019-01-02 17:00:00,0,redispatch,Unit 39,example_01d_base
1178,2019-01-02 18:00:00,0,redispatch,Unit 39,example_01d_base
1179,2019-01-02 19:00:00,0,redispatch,Unit 39,example_01d_base
1180,2019-01-02 00:00:00,0,redispatch,Unit 40,example_01d_base
1181,2019-01-02 01:00:00,0,redispatch,Unit 40,example_01d_base
1182,2019-01-02 02:00:00,0,redispatch,Unit 40,example_01d_base
1183,2019-01-02 03:00:00,0,redispatch,Unit 40,example_01d_base
1184,2019-01-02 04:00:00,0,redispatch,Unit 40,example_01d_base
1185,2019-01-02 05:00:00,0,redispatch,Unit 40,example_01d_base
1186,2019-01-02 06:00:00,0,redispatch,Unit 40,example_01d_base
1187,2019-01-02 07:00:00,0,redispatch,Unit 40,example_01d_base
1188,2019-01-02 08:00:00,0,redispatch,Unit 40,example_01d_base
1189,2019-01-02 09:00:00,0,redispatch,Unit 40,example_01d_base
1190,2019-01-02 10:00:00,0,redispatch,Unit 40,example_01d_base
1191,2019-01-02 11:00:00,0,redispatch,Unit 40,example_01d_base
1192,2019-01-02 12:00:00,0,redispatch,Unit 40,example_01d_base
1193,2019-01-02 13:00:00,0,redispatch,Unit 40,example_01d_base
1194,2019-01-02 14:00:00,0,redispatch,Unit 40,example_01d_base
1195,2019-01-02 15:00:00,0,redispatch,Unit 40,example_01d_base
1196,2019-01-02 16:00:00,0,redispatch,Unit 40,example_01d_base
1197,2019-01-02 17:00:00,0,redispatch,Unit 40,example_01d_base
1198,2019-01-02 18:00:00,0,redispatch,Unit 40,example_01d_base
1199,2019-01-02 19:00:00,0,redispatch,Unit 40,example_01d_base
1200,2019-01-02 00:00:00,1000,EOM,Unit 21,example_01d_base
1201,2019-01-02 01:00:00,1000,EOM,Unit 21,example_01d_base
1202,2019-01-02 02:00:00,1000,EOM,Unit 21,example_01d_base
1203,2019-01-02 03:00:00,1000,EOM,Unit 21,example_01d_base
1204,2019-01-02 04:00:00,1000,EOM,Unit 21,example_01d_base
1205,2019-01-02 05:00:00,1000,EOM,Unit 21,example_01d_base
1206,2019-01-02 06:00:00,1000,EOM,Unit 21,example_01d_base
1207,2019-01-02 07:00:00,1000,EOM,Unit 21,example_01d_base
1208,2019-01-02 08:00:00,1000,EOM,Unit 21,example_01d_base
1209,2019-01-02 09:00:00,1000,EOM,Unit 21,example_01d_base
1210,2019-01-02 10:00:00,1000,EOM,Unit 21,example_01d_base
1211,2019-01-02 11:00:00,1000,EOM,Unit 21,example_01d_base
1212,2019-01-02 12:00:00,1000,EOM,Unit 21,example_01d_base
1213,2019-01-02 13:00:00,1000,EOM,Unit 21,example_01d_base
1214,2019-01-02 14:00:00,1000,EOM,Unit 21,example_01d_base
1215,2019-01-02 15:00:00,1000,EOM,Unit 21,example_01d_base
1216,2019-01-02 16:00:00,1000,EOM,Unit 21,example_01d_base
1217,2019-01-02 17:00:00,1000,EOM,Unit 21,example_01d_base
1218,2019-01-02 18:00:00,1000,EOM,Unit 21,example_01d_base
1219,2019-01-02 19:00:00,1000,EOM,Unit 21,example_01d_base
1220,2019-01-02 00:00:00,1000,EOM,Unit 22,example_01d_base
1221,2019-01-02 01:00:00,1000,EOM,Unit 22,example_01d_base
1222,2019-01-02 02:00:00,1000,EOM,Unit 22,example_01d_base
1223,2019-01-02 03:00:00,1000,EOM,Unit 22,example_01d_base
1224,2019-01-02 04:00:00,1000,EOM,Unit 22,example_01d_base
1225,2019-01-02 05:00:00,1000,EOM,Unit 22,example_01d_base
1226,2019-01-02 06:00:00,1000,EOM,Unit 22,example_01d_base
1227,2019-01-02 07:00:00,1000,EOM,Unit 22,example_01d_base
1228,2019-01-02 08:00:00,1000,EOM,Unit 22,example_01d_base
1229,2019-01-02 09:00:00,1000,EOM,Unit 22,example_01d_base
1230,2019-01-02 10:00:00,1000,EOM,Unit 22,example_01d_base
1231,2019-01-02 11:00:00,1000,EOM,Unit 22,example_01d_base
1232,2019-01-02 12:00:00,1000,EOM,Unit 22,example_01d_base
1233,2019-01-02 13:00:00,1000,EOM,Unit 22,example_01d_base
1234,2019-01-02 14:00:00,1000,EOM,Unit 22,example_01d_base
1235,2019-01-02 15:00:00,1000,EOM,Unit 22,example_01d_base
1236,2019-01-02 16:00:00,1000,EOM,Unit 22,example_01d_base
1237,2019-01-02 17:00:00,1000,EOM,Unit 22,example_01d_base
1238,2019-01-02 18:00:00,1000,EOM,Unit 22,example_01d_base
1239,2019-01-02 19:00:00,1000,EOM,Unit 22,example_01d_base
1240,2019-01-02 00:00:00,1000,EOM,Unit 23,example_01d_base
1241,2019-01-02 01:00:00,1000,EOM,Unit 23,example_01d_base
1242,2019-01-02 02:00:00,1000,EOM,Unit 23,example_01d_base
1243,2019-01-02 03:00:00,1000,EOM,Unit 23,example_01d_base
1244,2019-01-02 04:00:00,1000,EOM,Unit 23,example_01d_base
1245,2019-01-02 05:00:00,1000,EOM,Unit 23,example_01d_base
1246,2019-01-02 06:00:00,1000,EOM,Unit 23,example_01d_base
1247,2019-01-02 07:00:00,1000,EOM,Unit 23,example_01d_base
1248,2019-01-02 08:00:00,1000,EOM,Unit 23,example_01d_base
1249,2019-01-02 09:00:00,1000,EOM,Unit 23,example_01d_base
1250,2019-01-02 10:00:00,1000,EOM,Unit 23,example_01d_base
1251,2019-01-02 11:00:00,1000,EOM,Unit 23,example_01d_base
1252,2019-01-02 12:00:00,1000,EOM,Unit 23,example_01d_base
1253,2019-01-02 13:00:00,1000,EOM,Unit 23,example_01d_base
1254,2019-01-02 14:00:00,1000,EOM,Unit 23,example_01d_base
1255,2019-01-02 15:00:00,1000,EOM,Unit 23,example_01d_base
1256,2019-01-02 16:00:00,1000,EOM,Unit 23,example_01d_base
1257,2019-01-02 17:00:00,1000,EOM,Unit 23,example_01d_base
1258,2019-01-02 18:00:00,1000,EOM,Unit 23,example_01d_base
1259,2019-01-02 19:00:00,1000,EOM,Unit 23,example_01d_base
1260,2019-01-02 00:00:00,1000,EOM,Unit 24,example_01d_base
1261,2019-01-02 01:00:00,1000,EOM,Unit 24,example_01d_base
1262,2019-01-02 02:00:00,1000,EOM,Unit 24,example_01d_base
1263,2019-01-02 03:00:00,1000,EOM,Unit 24,example_01d_base
1264,2019-01-02 04:00:00,1000,EOM,Unit 24,example_01d_base
1265,2019-01-02 05:00:00,1000,EOM,Unit 24,example_01d_base
1266,2019-01-02 06:00:00,1000,EOM,Unit 24,example_01d_base
1267,2019-01-02 07:00:00,1000,EOM,Unit 24,example_01d_base
1268,2019-01-02 08:00:00,1000,EOM,Unit 24,example_01d_base
1269,2019-01-02 09:00:00,1000,EOM,Unit 24,example_01d_base
1270,2019-01-02 10:00:00,1000,EOM,Unit 24,example_01d_base
